T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
489, -0.559, -0.0584, -0.198, 2.18, 0.807, 0.229, 0.309, 0.809, 0.214, 0.95, 0.42, -0.014, 15, 0.93, 0.41, -0.034, 14, 0.95, 0.43, -0.03, 15, 15
557, -0.427, -0.129, -0.153, 2.18, 0.836, 0.422, 0.369, 0.375, 0.235, 0.85, 0.4, 0.049, 14, 0.8, 0.42, 0.035, 14, 0.77, 0.41, 0.038, 14, 14
587, -0.716, -0.453, -0.222, 0.437, 1.29, 0.223, 1.33, 0.426, 0.228, 0.6, 0.33, 0.014, 12, 0.6, 0.33, 0.017, 11, 0.6, 0.33, 0.011, 11, 12
560, -0.787, -0.239, -0.000633, 0.452, 1.01, 0.245, 0.515, 0.821, 0.405, 0.9, 0.34, 0.045, 12, 0.88, 0.35, 0.071, 13, 0.85, 0.35, 0.07, 13, 12
368, -0.931, 0.0223, -0.0377, 2, 1.3, 0.291, 0.14, 1.22, 0.525, 0.65, 0.3, -0.057, 11, 0.65, 0.3, -0.067, 11, 0.65, 0.3, -0.06, 11, 11
308, -0.803, -0.128, -0.191, 1.2, 0.321, 0.342, 0.94, 0.192, 0.543, 1.6, 0.27, 0.025, 11, 1.9, 0.2, 0.039, 9, 3.7, -0.18, -0.17, 7.2, 9
221, -0.863, -0.348, -0.0972, 2.95, 0.609, 0.301, 0.459, 0.145, 0.0543, 1.6, 0.14, -0.028, 6.9, 1.3, 0.23, 0.02, 9.2, 1.3, 0.1, -0.084, 5.6, 7.2
590, -0.852, -0.274, -0.0986, 2.97, 0.82, 0.122, 0.471, 0.229, 0.112, 0.85, 0.39, -0.1, 14, 0.85, 0.39, -0.078, 14, 0.82, 0.39, -0.085, 14, 14
278, -0.481, -0.178, -0.0167, 2.01, 0.715, 0.0816, 0.494, 0.241, 0.156, 0.88, 0.43, 0.016, 15, 0.9, 0.44, 0.024, 15, 0.88, 0.43, 0.0035, 15, 15
469, -0.338, -0.426, -0.447, 2.49, 0.855, 0.0224, 0.853, 1.04, 0.196, 2.5, 0.31, -0.013, 13, 2.1, 0.17, -0.015, 8.2, 2.2, 0.14, -0.1, 7.6, 9.5
270, -0.687, -0.0457, -0.103, 2, 1.1, 0.182, 1, 0.786, -0.0161, 0.68, 0.37, 0.00078, 13, 0.68, 0.37, 0.0018, 13, 0.68, 0.37, 0.0061, 13, 13
262, -0.5, -0.087, 0.037, 2.09, 1.28, 0.0349, 0.708, 0.467, 0.172, 0.8, 0.3, -0.049, 11, 0.75, 0.29, -0.036, 11, 0.75, 0.28, -0.036, 10, 11
404, -0.463, -0.109, -0.421, 2.62, 0.764, -0.201, 0.194, 0.487, 0.143, 7.3, -3, 0.43, 38, 7.1, -3, -0.19, 38, 7.1, -3, -0.22, 38, 38
473, -0.635, -0.109, -0.42, 2.42, 0.787, -0.0968, 0.557, 0.459, 0.155, 2.4, -0.17, 0.01, 5, 2.1, -0.047, 0.017, 3.6, 9.7, -3, 1.7, 45, 18
99.3, -0.159, -0.172, -0.378, 4.21, 0.609, 0.261, 0.37, 0.251, 0.361, 1.4, -0.35, -0.022, 5.9, 1.3, -0.35, -0.022, 5.8, 1.5, -0.35, 0.0021, 6, 5.9
52, -0.461, -0.225, -0.337, 1.16, 0.585, 0, 0.0496, 0.529, 0.366, 15, -0.0038, -0.0028, 16, 15, -0.0028, -0.004, 16, 15, -0.0029, -0.0035, 16, 16
209, -0.0699, -0.00974, -0.266, 1.02, 0.618, 0.0735, 0.383, 0.305, 0.388, 15, -0.22, -0.14, 19, 15, -0.37, 0.018, 20, 15, 0.038, -0.1, 18, 19
198, -0.399, -0.0228, -0.383, 0.646, 1.12, 0.186, 0.403, 0.66, 0.232, 0.7, 0.39, -0.017, 14, 0.68, 0.38, -0.026, 13, 0.68, 0.39, -0.017, 13, 13
551, -0.433, 0.0159, -0.152, 0.303, 0.705, 0.273, 0.64, 1.07, 0.267, 1.2, 0.39, -0.063, 14, 1.3, 0.39, -0.082, 14, 1.4, 0.43, -0.085, 15, 14
545, -0.655, -0.211, -0.197, 0.913, 0.594, 0.295, 0.72, 0.339, 0.128, 1.9, 0.16, -0.51, 11, 2.7, 0.049, 0.43, 9, 3.6, 0.72, 0.0021, 26, 15
557, -0.422, -0.0427, -0.152, 2.19, 0.4, 0.19, 0.771, 0.607, 0.236, 15, 0.22, -0.13, 23, 3.5, 0.61, -0.094, 23, 15, 0.86, -0.51, 43, 30
584, -0.352, -0.0621, -0.121, -1.1, 0.24, 0.124, 0.894, 0.516, 0.231, 1.7, -0.39, 0.12, 6.8, 1.6, -0.36, 0.24, 6.9, 1.6, -0.38, 0.2, 6.9, 6.9
377, -0.39, -0.364, -0.164, 2.71, 0.831, 0.122, 0.571, 0.35, 0.178, 0.8, 0.4, -0.01, 14, 0.88, 0.42, -0.0093, 15, 0.82, 0.42, -0.013, 14, 14
366, -0.912, -0.338, -0.148, 2.79, 0.684, 0.0398, 0.313, 0.509, 0.194, 2.2, 0.48, 0.36, 19, 2.2, 0.52, 0.29, 19, 2.2, 0.53, 0.3, 20, 19
347, -0.575, -0.16, -0.381, 0.982, 0.478, 0.23, 0.704, 0.204, 0.145, 1, -0.17, -0.18, 4.5, 1.1, -0.18, -0.19, 4.7, 1, -0.17, -0.18, 4.4, 4.6
381, -0.318, -0.0971, -0.643, 0.993, 0.446, 0.324, 0.528, 0.462, 0.144, 0.55, -0.33, 0.013, 4.8, 0.55, -0.33, 0.013, 4.8, 0.55, -0.33, 0.011, 4.8, 4.8
255, -0.865, -0.0436, -0.185, 2.15, 0.801, 0.143, 0.459, -0.148, 0.428, 0.95, 0.43, 0.024, 15, 0.98, 0.43, -0.024, 15, 0.98, 0.44, 0.00079, 15, 15
444, -0.603, -0.0664, -0.195, 0.751, 0.841, 0.21, 0.536, 0.0399, 0.55, 0.95, 0.41, 0.0033, 14, 0.85, 0.41, 0.012, 14, 0.82, 0.4, 0.015, 14, 14
118, -0.908, -0.212, -0.226, 1.25, 0.603, -0.0338, 0.245, 0.305, 0.287, 15, 0.17, -0.0073, 21, 15, -0.017, 0.013, 16, 15, 0.21, 0.12, 23, 20
423, -0.916, -0.353, -0.303, 3.77, 0.611, -0.014, -0.00219, -0.0149, 0.067, 2.5, 0.084, -0.12, 6.7, 2.5, 0.15, -0.13, 8.3, 2.5, -0.033, 0.16, 5.1, 6.7
336, -0.475, -0.178, -0.409, 0.258, 1.01, 0.352, 0.559, 0.308, 0.322, 0.82, 0.37, -0.029, 13, 0.77, 0.34, -0.0059, 12, 0.77, 0.35, 0.0068, 12, 12
309, -0.665, -0.176, -0.242, 2.38, 1.14, 0.186, 0.558, -0.05, 0.289, 0.68, 0.4, -0.0032, 14, 0.68, 0.39, 0.0036, 13, 0.68, 0.39, -0.0028, 13, 13
213, -0.336, -0.0394, -0.102, 2.43, 0.31, 0.225, 0.648, 0.614, 0.105, 15, 0.28, -0.29, 26, 15, 0.56, -0.049, 33, 15, 0.58, 0.076, 33, 31
542, -0.457, -0.0587, -0.197, 2.14, 0.528, 0.179, 0.304, 0.604, 0.105, 7.5, 1, -0.6, 41, 4.6, 0.85, 0.031, 31, 7.8, 0.53, -0.59, 27, 33
402, -0.111, -0.332, -0.54, 0.985, 0.982, 0.423, 0.455, 0.501, 0.369, 0.93, 0.38, 0.027, 13, 0.9, 0.39, 0.0085, 14, 0.9, 0.39, 0.022, 14, 14
387, -0.47, -0.322, -0.327, 1.89, 1.26, 0.482, 0.332, 0.953, 0.271, 0.62, 0.37, 0.036, 13, 0.62, 0.37, 0.034, 13, 0.62, 0.38, 0.04, 13, 13
587, -0.952, -0.0466, -0.167, 3.04, 0.805, 0.0222, 0.279, 0.498, 0.244, 0.93, 0.38, -0.093, 13, 0.93, 0.4, -0.084, 14, 0.93, 0.39, -0.082, 14, 14
590, -1.01, -0.3, -0.187, 2.88, 0.824, 0.0473, 0.218, 0.393, 0.0922, 0.9, 0.39, -0.057, 14, 0.9, 0.4, -0.066, 14, 0.9, 0.38, -0.071, 13, 14
458, -0.498, -0.0674, -0.273, 2.06, 0.781, 0.117, 0.371, 0.621, 0.169, 15, 0.82, -1, 46, 15, 1.3, -0.64, 57, 15, 0.79, -0.8, 43, 48
267, -0.273, -0.0684, -0.269, 2.01, 0.771, 0.0719, 0.363, 0.625, 0.143, 1, 0.47, 0.031, 16, 1.3, 0.5, 0.07, 17, 1.2, 0.5, 0.052, 17, 17
463, -0.758, -0.0551, -0.291, 2.12, 0.737, -0.145, 0.372, 0.848, 0.235, 6.1, -0.86, -0.49, 17, 3.1, -0.88, 0.13, 13, 5.5, -1.4, 0.42, 21, 17
489, -0.785, -0.113, -0.14, 2.29, 0.782, 0.227, 1, 0.766, 0.23, 0.93, 0.43, -0.04, 15, 1, 0.47, -0.024, 16, 0.93, 0.43, -0.041, 15, 15
211, -0.0444, -0.0443, -0.167, 0.97, 0.76, 0.152, 0.337, 0.111, 0.386, 1, 0.37, 0.049, 13, 1, 0.39, -0.018, 14, 0.98, 0.36, 0.048, 13, 13
210, -1.07, -0.0123, -0.208, 1.09, 0.62, 0.0665, 0.421, 0.249, 0.374, 1.6, -0.3, -0.0079, 5.6, 1.5, -0.25, -0.057, 5, 1.4, -0.25, 0.007, 5, 5.2
768, -0.352, -0.179, -0.0173, 1.06, 0.535, 0.176, 0.428, 0.655, 0.172, 3.5, 0.49, 0.15, 19, 5.8, 0.68, -0.58, 29, 5, 0.47, -0.47, 22, 23
676, -0.344, -0.159, -0.0703, 0.201, 0.365, 0.202, 0.488, 0.604, 0.123, 4.5, -0.15, 0.72, 13, 3.5, -0.46, 0.2, 9.5, 3.8, -0.4, 0.21, 9.3, 11
327, -0.544, -0.0961, -0.371, 2.47, 0.802, -0.238, 0.437, 0.08, 0.203, 1.3, 0.13, 0.065, 6.5, 1.5, -0.064, -0.025, 3.2, 1.2, 0.15, -0.089, 6.9, 5.5
526, -0.46, -0.102, -0.564, 1.88, 1.16, -0.0303, 0.295, 0.287, 0.147, 0.73, 0.38, -0.054, 13, 0.7, 0.36, -0.05, 13, 0.73, 0.37, -0.047, 13, 13
544, -0.574, 0.0675, -0.165, 2.43, 0.768, 0.139, 0.363, 1.11, 0.267, 1, 0.42, -0.095, 15, 1.1, 0.42, -0.1, 15, 15, 1.5, -0.0096, 61, 30
577, -0.834, -0.0955, -0.303, 0.468, 0.722, -0.0793, 0.343, 1, 0.256, 2.5, -0.38, 0.33, 8.6, 2, -0.19, 0.16, 5.5, 3.1, -0.48, 0.33, 9.9, 8
279, -0.317, -0.329, -0.101, 3.1, 0.819, 0.133, 0.556, 0.352, 0.158, 0.8, 0.43, 0.035, 15, 0.82, 0.44, 0.044, 15, 0.8, 0.41, 0.037, 14, 15
276, -0.556, -0.14, -0.152, 1.67, 0.834, 0.193, 0.577, 0.325, 0.148, 0.9, 0.43, 0.042, 15, 0.95, 0.45, 0.054, 16, 0.88, 0.42, 0.044, 15, 15
517, -0.31, -0.0313, -0.309, 1.02, 0.387, 0.105, 0.475, 0.0324, 0.326, 15, 0.17, -0.12, 21, 15, 0.32, -0.093, 26, 15, 0.3, -0.12, 25, 24
461, -0.461, -0.0521, -0.375, 1.66, 0.269, 0.104, 0.523, 0.109, 0.321, 0.65, -0.34, 0.0029, 5.1, 0.65, -0.34, 0.0036, 5, 0.65, -0.34, 0.0017, 5, 5
713, -0.18, -0.0401, -0.303, 1.07, 0.283, 0.126, 0.525, 0.0549, 0.416, 1.1, -0.35, -0.0025, 5.6, 1.1, -0.35, -0.0031, 5.6, 1.1, -0.36, -0.0011, 5.6, 5.6
568, -0.17, -0.0452, -0.258, 0.679, 0.761, 0.172, 0.43, 0.242, 0.411, 15, 0.84, -0.076, 41, 15, 0.82, -0.069, 41, 3.7, 0.38, 0.34, 17, 33
370, -0.944, -0.162, -0.0871, 2.62, 0.689, 0.0214, 1.01, 0.37, 0.111, 1.3, 0.39, 0.037, 14, 1.1, 0.36, 0.061, 13, 1, 0.38, 0.042, 13, 13
403, -0.563, -0.256, -0.0315, 2.32, 0.551, -0.0119, 0.593, 0.534, 0.437, 1.6, 0.19, 0.0046, 8.3, 2, 0.14, -0.074, 7.5, 1.8, 0.32, 0.14, 13, 9.5
500, -0.34, -0.253, -0.361, 2.29, 1.06, 0.101, 0.323, 0.184, -0.0245, 0.7, 0.37, -0.047, 13, 0.68, 0.38, -0.053, 13, 0.68, 0.38, -0.048, 13, 13
424, -0.381, -0.227, -0.568, 3.11, 1.06, 0.0669, 0.521, 0.189, 0.0326, 0.82, 0.41, -0.045, 14, 0.88, 0.4, -0.057, 14, 0.82, 0.4, -0.053, 14, 14
313, -0.0762, -0.0402, -0.167, 2.07, 0.652, 0.0487, 0.326, 0.386, 0.404, 15, -0.76, -0.21, 24, 15, -0.78, -0.31, 24, 15, -0.66, -0.46, 24, 24
604, -0.0773, -0.0595, -0.419, 2.57, 0.654, 0.388, 0.334, 0.0487, 0.462, 1.3, -0.41, -0.018, 6.4, 1.3, -0.42, 0.017, 6.5, 1.2, -0.4, -0.0089, 6.2, 6.4
439, -0.749, -0.367, -0.523, 0.977, 0.781, 0.327, 0, 0.153, 0.115, 1, -0.33, -0.041, 5.3, 1, -0.32, -0.016, 5.2, 1, -0.33, -0.027, 5.4, 5.3
404, -0.801, -0.164, -0.628, 0.701, 0.839, 0.336, 0.4, -0.261, 0.163, 0.93, -0.37, 0.023, 5.6, 0.95, -0.38, 0.03, 5.8, 0.95, -0.38, 0.022, 5.8, 5.7
403, -0.401, -0.202, -0.296, 2.19, 0.777, 0.392, 0.241, 0.0681, 0.158, 1.2, 0.47, 0.11, 16, 1.2, 0.46, 0.09, 16, 1.4, 0.46, 0.095, 16, 16
430, -0.523, -0.173, -0.591, 1.25, 0.877, 0.162, 0.459, 0.462, 0.175, 1.2, -0.28, 0.045, 5.1, 1.2, -0.29, 0.05, 5.1, 1.2, -0.28, 0.052, 5, 5.1
541, -0.577, 0.00901, -0.162, 0.839, 0.751, 0.299, 0.312, 0.854, 0.451, 0.98, 0.41, 0.03, 14, 0.93, 0.39, 0.042, 14, 0.95, 0.39, 0.031, 14, 14
522, -0.315, -0.0207, -0.169, 2.2, 0.806, 0.314, 0.311, 0.834, 0.426, 0.85, 0.4, 0.0084, 14, 0.85, 0.41, -0.0043, 14, 0.85, 0.42, 0.00024, 14, 14
243, -0.506, -0.0271, -0.418, 1.6, 0.586, 0.207, 0.504, 0.845, 0.15, 0.95, -0.23, -0.048, 4.3, 0.95, -0.25, -0.035, 4.5, 0.95, -0.24, -0.032, 4.4, 4.4
263, -0.514, -0.176, -0.272, 1.43, 0.867, 0.222, 0.352, 0.4, 0.15, 15, 1.1, -2.7, 67, 13, 1.7, -2.7, 79, 15, -1.2, -0.69, 29, 59
269, -0.525, -0.0782, -0.236, 2.71, 0.613, 0.355, 0.427, -0.663, 0.44, 15, 0.68, 0.53, 38, 15, -0.35, 0.48, 22, 15, -0.06, 0.016, 17, 26
333, -0.717, -0.1, -0.328, 0.671, 0.554, 0.635, 0.432, 0.0958, 0.42, 1.1, -0.34, 0.2, 6.1, 1.1, -0.39, 0.11, 6.2, 1.1, -0.38, 0.13, 6.1, 6.1
210, -0.0295, -0.0855, -0.24, 1.4, 0.715, 0.567, 0.38, 0.735, 0.513, 1, 0.32, -0.022, 12, 1.1, 0.29, -0.071, 11, 15, 0.036, 0.34, 20, 14
387, -0.529, -0.179, -0.157, 1.26, 0.632, 0.451, 0.324, 0.0518, 0.481, 5.8, 0.45, -0.45, 22, 15, 0.54, -0.58, 35, 15, 0.9, 0.19, 43, 33
542, -0.583, 0.102, -0.161, 1.31, 0.773, 0.149, 0.422, 0.487, 0.157, 1.1, 0.44, -0.043, 15, 15, 1.3, -1, 59, 1.1, 0.45, -0.04, 15, 30
324, -0.583, 0.147, -0.159, 1.2, 0.82, 0.133, 0.333, 0.2, 0.119, 0.88, 0.44, 0.03, 15, 0.88, 0.45, 0.0043, 15, 0.88, 0.44, 0.01, 15, 15
395, -0.426, -0.227, -0.303, 1.35, 0.891, 0.559, 0.345, 0.564, 0.486, 0.73, 0.36, 0.092, 13, 0.75, 0.36, 0.093, 13, 0.73, 0.37, 0.092, 13, 13
405, -0.474, -0.424, -0.3, 1.28, 0.563, 0.534, 0.387, 0.56, 0.485, 1.2, -0.22, 0.22, 5.4, 1.2, -0.22, 0.22, 5.3, 1.2, -0.22, 0.22, 5.4, 5.4
500, -0.371, -0.0657, -0.167, 2.96, 0.626, 0.00415, 0.31, 0.405, 0.135, 2.3, 0.2, 0.0031, 9.4, 1.6, 0.27, 0.23, 11, 1.7, 0.24, 0.26, 11, 11
303, -1.1, -0.0701, -0.168, 1.76, 0.666, 0.127, 0.287, 0.417, 0.478, 15, 1.8, 1.3, 74, 15, 2.5, -0.46, 90, 15, 0.98, 1.8, 56, 73
514, -0.281, -0.12, -0.304, 1.1, 0.39, 0.105, 0.482, 0.0176, 0.362, 15, 0.45, -0.4, 31, 15, 0.44, -0.22, 30, 15, 0.41, -0.065, 28, 30
487, -0.262, -0.0919, -0.303, 0.991, 0.389, 0.105, 0.436, 0.0374, 0.342, 15, 0.47, 0.075, 30, 15, 0.4, 0.081, 28, 15, 0.42, 0.11, 29, 29
424, -0.308, -0.0606, -0.261, 0.52, 0.289, 0.113, 0.433, 0.0741, 0.414, 15, -0.61, 0.49, 24, 15, -0.52, 0.44, 23, 15, 0.25, 0.76, 29, 25
391, -0.14, -0.0522, -0.263, 0.484, 0.841, 0.137, 0.437, 0.22, 0.0404, 0.93, 0.39, 0.0045, 14, 0.85, 0.39, -0.0057, 13, 0.88, 0.39, 0.0025, 14, 14
369, -0.122, -0.0477, -0.165, 1.36, 0.509, 0.0415, 0.354, 0.487, 0.413, 15, -0.91, -0.58, 27, 2.5, 0.29, -0.015, 12, 14, -0.62, -0.84, 26, 21
249, -0.347, -0.0699, -0.238, 1.89, 0.436, 0.0547, 0.354, 0.0264, 0.405, 15, 0.091, 0.012, 19, 15, -0.14, 0.047, 17, 15, -0.27, 0.098, 19, 18
-21.5, -0.819, -0.158, -0.197, 1.42, 0.773, -0.186, 0.201, 0.426, 0.255, 1.1, 0.39, 0.0028, 14, 1, 0.38, 0.0018, 13, 1, 0.37, 0.00068, 13, 13
487, -0.859, -0.0799, -0.42, 1.47, 0.768, -0.188, 0.207, 0.376, 0.247, 8.1, -2.9, -0.17, 38, 8.6, -3, 1.2, 42, 3.2, -1.1, 0.26, 16, 32
282, -0.618, -0.114, -0.207, 1.56, 0.773, 0.215, 0.344, 0.389, 0.143, 1.1, 0.48, 0.065, 17, 15, 0.31, -0.37, 27, 1, 0.45, 0.13, 16, 20
285, -0.605, -0.144, -0.132, 0.805, 0.885, 0.203, 0.513, 0.528, 0.148, 0.73, 0.35, -0.0095, 12, 0.75, 0.35, -0.015, 12, 0.75, 0.36, -0.018, 13, 12
469, -0.735, -0.114, -0.446, 2.62, 0.763, -0.245, 0.0313, 0.888, 0.142, 3, -1.2, 0.15, 16, 2.6, -1, 0.16, 14, 4.9, -1.8, 0.92, 26, 19
369, -0.406, -0.11, -0.0758, 2.33, 1.56, 0.128, 0.208, 0.451, 0.167, 0.62, 0.29, 0.0024, 10, 0.62, 0.3, 0.0025, 11, 0.62, 0.3, -0.0089, 11, 11
564, -0.433, -0.0408, -0.122, 2.4, 0.325, 0.23, 0.612, 0.606, 0.0702, 4.8, 0.49, -0.48, 22, 15, 0.37, -1.4, 38, 12, 1.3, -0.59, 54, 38
41.6, -0.321, -0.0397, -0.177, 2.38, 0.387, 0.233, 0.652, 0.607, 0.0416, 15, 0.0059, -0.00052, 16, 15, 0.0057, 7.9e-05, 16, 15, 0.0056, -0.00025, 16, 16
235, -0.913, -0.118, -0.19, 1.15, 0.747, 0.27, 0.484, 0.365, 0.157, 1.5, 0.21, 0.1, 9, 1.5, 0.26, 0.065, 10, 1.5, 0.26, -0.043, 10, 9.8
449, -0.787, -0.099, -0.161, 1.39, 0.769, 0.245, 0.644, 0.0411, 0.118, 1.3, 0.47, -0.016, 16, 1.2, 0.49, -0.0099, 17, 1.1, 0.44, 0.0011, 15, 16
246, -0.623, -0.211, -0.606, 1.07, 0.964, 0.226, 0.529, 0.747, 0.152, 1.2, -0.093, -0.022, 3.2, 1.1, -0.088, -0.066, 3.2, 1.2, -0.095, -0.047, 3.3, 3.2
224, -0.767, -0.0385, -0.235, 1.46, 0.975, 0.226, 0.501, 0.216, 0.152, 0.7, 0.35, -0.047, 12, 0.73, 0.37, -0.039, 13, 0.7, 0.35, -0.039, 12, 12
191, -0.249, 0.0201, -0.215, 2.63, 0.61, -0.0285, 0.6, 0.477, 0.0465, 15, -0.21, 0.88, 25, 15, -0.67, 0.76, 26, 15, -0.58, 0.88, 27, 26
256, -0.636, -0.0264, -0.461, 1.25, 0.836, 0.0298, 0.462, 0.356, 0.119, 1.3, -0.21, 0.0096, 4.4, 1.3, -0.21, 0.013, 4.4, 1.3, -0.19, 0.0061, 4.2, 4.3
211, -0.262, 0.0443, -0.181, 2.56, 0.507, -0.000386, 0.621, 0.455, 0.105, 12, -0.42, 0.54, 20, 15, -0.9, 0.3, 25, 15, -1.1, 0.29, 28, 25
203, -0.32, 0.00385, -0.217, 2.34, 0.367, 0.311, 0.61, 0.603, 0.131, 15, -2.5, -0.32, 41, 15, -0.15, -1.3, 29, 15, -2.2, -0.8, 40, 37
92.7, -0.749, 0.0395, -0.2, 2.62, 0.526, -0.105, 0.563, 0.455, 0.112, 15, -0.78, 0.84, 27, 15, -1.5, 0.14, 31, 15, -1.4, 0.24, 31, 30
538, -0.102, -0.0568, -0.271, 2.42, 0.714, -0.0391, 0.548, 0.454, 0.0537, 2.7, 0.15, -0.13, 8.7, 2, 0.31, 0.043, 12, 2.3, 0.047, 0.38, 8, 9.7
236, -0.761, -0.0476, -0.33, 1.16, 0.808, 0.219, 0.539, 0.73, 0.148, 15, 1.6, -0.72, 66, 15, 1.5, 0.53, 63, 15, 1.9, 0.28, 73, 67
236, -0.761, -0.0476, -0.33, 1.16, 0.808, 0.219, 0.539, 0.73, 0.148, 15, 1.7, 0.55, 69, 15, 1, -1.4, 53, 15, 1.6, -0.55, 64, 62
295, -0.612, 0.104, -0.143, 1.38, 0.827, 0.158, 0.363, 0.367, 0.16, 0.82, 0.43, 0.035, 15, 0.8, 0.42, 0.031, 15, 0.8, 0.42, 0.026, 15, 15
507, -0.57, 0.149, -0.238, 1.31, 0.513, 0.212, 0.356, 0.402, 0.147, 2.1, 0.24, -0.38, 12, 15, 1.5, -0.41, 62, 15, 1.6, -0.2, 63, 46
405, -0.364, 0.0338, -0.177, 2.38, 0.671, 0.265, 0.377, 0.69, 0.284, 2.4, 0.5, 0.018, 18, 2.3, 0.35, 0.29, 15, 2.3, 0.29, 0.34, 14, 16
372, -0.588, -0.4, -0.199, 2.36, 1.51, 0.145, 0.371, 0.62, 0.292, 0.57, 0.31, -0.022, 11, 0.55, 0.3, -0.036, 10, 0.55, 0.3, -0.021, 10, 11
473, -0.635, -0.109, -0.42, 2.42, 0.787, -0.0968, 0.557, 0.459, 0.155, 2, 0.012, 0.037, 3.6, 2.1, -0.068, -0.0011, 3.8, 5.4, -1.5, 0.27, 21, 9.6
473, -0.635, -0.109, -0.42, 2.42, 0.787, -0.0968, 0.557, 0.459, 0.155, 9.1, -2.5, 0.9, 37, 4.3, -1.5, -0.061, 20, 5.7, -1.2, -0.0072, 18, 25
218, -1, -0.0544, -0.0182, 1.9, 0.456, 0.221, 0.611, 0.619, 0.158, 4.2, 0.045, -0.086, 7.1, 3.4, 0.13, 0.077, 8.5, 5.3, 0.076, 0.13, 9.3, 8.3
237, -0.333, -0.0329, -0.0251, 1.89, 0.309, 0.213, 0.404, 0.612, 0.0941, 15, 0.5, 0.12, 31, 15, 0.5, 0.15, 31, 15, 0.43, 0.14, 29, 31
358, -0.468, -0.183, -0.584, 1.59, 0.682, -0.403, 0.266, 0.255, 0.14, 0.77, -0.33, -0.039, 5.1, 0.77, -0.32, -0.045, 5, 0.77, -0.32, -0.041, 5, 5
453, -0.472, -0.23, -0.486, 2.89, 0.955, 0.084, 0.305, 0.128, 0.14, 1.3, 0.46, 0.0064, 16, 1.1, 0.42, -0.063, 15, 1.1, 0.42, -0.095, 15, 15
200, -0.427, -0.437, -0.119, 0.418, 0.608, 0.304, 0.358, 0.558, 0.167, 1.1, 0.18, -0.03, 7.7, 1.1, 0.16, -0.037, 7.1, 1.2, 0.19, 0.013, 7.9, 7.6
338, -0.248, -0.265, -0.219, 0.567, 0.634, 0.102, 0.344, 0.584, 0.177, 15, 2.5, -0.57, 92, 15, 1.9, 1.4, 78, 15, 1.8, 1.4, 75, 82
144, -0.907, -0.381, -0.136, 0.88, 0.587, 0.0339, 0.215, 0.551, 0.262, 1, 0.25, 0.027, 9.4, 0.98, 0.23, -0.00036, 9, 0.93, 0.23, 0.00051, 8.8, 9.1
337, -0.908, -0.346, -0.217, 0.867, 0.646, 0.0559, 0.268, 0.235, 0.243, 1.9, 0.4, -0.24, 16, 1.8, 0.45, -0.22, 17, 1.8, 0.43, 0.019, 16, 16
241, -0.354, 0.0194, -0.249, 2.2, 0.777, 0.335, 0.577, 0.614, 0.154, 15, 1.1, 0.34, 49, 15, 0.93, -0.31, 44, 15, 0.32, 0.85, 32, 42
235, -0.293, -0.000798, -0.259, 2.91, 0.692, -0.0436, 0.612, 0.522, 0.0434, 15, -2.7, 0.72, 44, 15, -1.9, 1.2, 38, 15, -1.8, 1.3, 38, 40
355, -0.924, -0.0522, -0.335, 1.04, 0.705, 0.126, 0.534, 0.305, 0.245, 1.2, -0.3, 0.0082, 5.2, 1.1, -0.31, -0.021, 5.2, 1.1, -0.3, 0.02, 5.1, 5.2
640, -0.314, -0.0301, -0.324, 0.997, 0.233, 0.263, 0.525, 0.127, 0.337, 0.73, -0.35, -0.0046, 5.2, 0.73, -0.35, -0.0025, 5.2, 0.73, -0.35, -0.0021, 5.2, 5.2
385, -0.842, -0.198, -0.1, 1.18, 0.608, 0.225, 0.377, 0.46, 0.125, 8.4, 0.65, -0.41, 30, 2.5, 0.58, 0.075, 21, 8.1, 0.32, -0.6, 22, 24
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 5.8, -1.8, 1.9e+02, 15, 6.2, 0.57, 2e+02, 15, 6.2, -0.12, 2e+02, 2e+02
350, -0.32, -0.0632, -0.264, 0.963, 0.625, -0.11, 0.27, 0.402, 0.209, 4, -0.38, -0.17, 9.2, 4.3, -0.39, -0.029, 9.2, 3.9, -0.21, 0.29, 8.4, 9
357, -0.785, -0.0707, -0.398, 0.956, 0.814, 0.161, 0.633, 0.615, 0.379, 1.3, -0.22, 0.028, 4.6, 1.3, -0.23, 0.024, 4.6, 1.4, -0.21, 0.067, 4.5, 4.6
242, -0.229, -0.0534, -0.234, 1.83, 0.608, 0.136, 0.575, 0.58, 0.189, 15, 0.22, 0.042, 23, 15, 0.2, 0.058, 22, 15, 0.21, 0.026, 22, 22
166, -0.352, -0.0435, -0.277, 3.22, 0.606, -0.133, 0.687, 0.624, 0.0535, 2.7, -0.68, 0.06, 10, 15, -0.028, 2.6, 42, 14, -0.76, 2.8, 44, 32
316, -0.762, -0.0567, -0.196, 1.44, 0.785, 0.209, 0.324, 0.0983, 0.663, 1, 0.45, -0.068, 16, 1, 0.45, -0.074, 16, 0.98, 0.45, -0.062, 16, 16
193, -0.602, -0.125, -0.211, 1.67, 0.781, 0.192, 0.403, -0.137, 0.539, 15, 2.1, 0.96, 82, 15, 0.6, 2, 48, 15, 2, 1.4, 79, 70
