T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
250, -0.674, -0.177, -0.189, 1.38, 0.622, 0.125, 0.475, 0.329, -0.164, 15, 3.8, -1.5, 1.3e+02, 15, 4.8, 0.02, 1.6e+02, 14, 2.8, -1.4, 1e+02, 1.3e+02
244, -0.682, -0.177, -0.19, 1.75, 0.617, 0.126, 0.473, 0.163, -0.248, 15, 4.3, -0.19, 1.5e+02, 15, 4.4, -0.093, 1.5e+02, 15, 4.4, 0.14, 1.5e+02, 1.5e+02
231, -0.68, -0.193, -0.19, 1.3, 0.624, 0.126, 0.473, 0.185, -0.264, 15, 3.8, -0.38, 1.3e+02, 15, 2.9, 0.84, 1e+02, 15, 3.5, 0.54, 1.2e+02, 1.2e+02
236, -0.725, -0.167, -0.194, 1.48, 0.621, 0.12, 0.486, 0.0124, -0.0535, 15, 3.1, -2.2, 1.2e+02, 15, 3.8, 1.4, 1.3e+02, 15, 3.2, 2.1, 1.2e+02, 1.2e+02
236, -0.723, -0.4, -0.197, 1.49, 0.615, 0.118, 0.484, 0.226, -0.0755, 1.5, 0.54, 0.091, 19, 1.4, 0.56, 0.067, 19, 1.5, 0.54, 0.055, 19, 19
236, -0.741, -0.193, -0.204, 1.55, 0.63, 0.126, 0.46, 0.231, -0.0409, 15, -1.2, 0.026, 28, 15, 3.8, 1.9, 1.4e+02, 15, 4.4, -0.035, 1.5e+02, 1e+02
235, -0.706, -0.19, -0.195, 1.5, 0.632, 0.122, 0.49, 0.219, -0.0545, 15, 4.4, -0.38, 1.5e+02, 15, 1.1, 1.8, 59, 12, 0.45, 1.7, 40, 83
238, -0.703, -0.207, -0.199, 1.38, 0.63, 0.12, 0.467, -0.125, -0.0893, 15, 2, -1.8, 82, 14, 1.9, -2.8, 87, 15, 2.7, -2, 1e+02, 90
236, -0.708, -0.195, -0.199, 1.42, 0.629, 0.121, 0.468, -0.00892, -0.0885, 15, 4, -1.5, 1.4e+02, 15, 2.2, 2, 90, 15, 3.8, 1.9, 1.3e+02, 1.2e+02
235, -0.664, -0.235, -0.21, 1.17, 0.643, 0.125, 0.474, 0.125, -0.226, 1.7, 0.64, 0.0039, 22, 1.6, 0.58, 0.078, 20, 1.8, 0.65, -0.018, 22, 21
237, -0.702, -0.218, -0.209, 2.12, 0.61, 0.126, 0.479, 0.124, 0.0425, 15, 3.4, 0.65, 1.2e+02, 15, 1.8, 2.5, 82, 15, 3.5, -0.18, 1.2e+02, 1.1e+02
238, -0.785, -0.202, -0.198, 1.38, 0.633, 0.116, 0.467, 0.0134, -0.0687, 15, 3.5, 2.1, 1.3e+02, 15, 4.2, -1.2, 1.5e+02, 15, 4.3, -0.56, 1.5e+02, 1.4e+02
236, -0.657, -0.222, -0.196, 1.38, 0.605, 0.125, 0.468, 0.175, -0.0746, 15, -0.56, 0.069, 22, 15, 4.6, 0.27, 1.5e+02, 15, 1.3, -1.6, 61, 79
241, -0.743, -0.159, -0.195, 1.55, 0.629, 0.108, 0.477, 0.279, -0.0508, 15, 4.1, 0.16, 1.4e+02, 15, 2.4, 2.3, 98, 15, 4.2, 0.36, 1.4e+02, 1.3e+02
238, -0.763, -0.202, -0.201, 1.51, 0.616, 0.11, 0.487, 0.187, -0.285, 1.7, 0.6, 0.043, 21, 15, 4, 0.63, 1.4e+02, 1.8, 0.62, 0.079, 22, 60
234, -0.728, -0.176, -0.201, 1.54, 0.618, 0.126, 0.469, -0.0484, -0.0861, 15, -2, 1.4, 40, 15, 4, -1.3, 1.4e+02, 15, 3.5, 1.7, 1.2e+02, 1e+02
243, -0.708, -0.176, -0.2, 1.34, 0.621, 0.119, 0.467, 0.211, -0.087, 15, 2.9, -2.3, 1.1e+02, 15, 3, -2.1, 1.1e+02, 15, 2.9, 2.5, 1.1e+02, 1.1e+02
248, -0.726, -0.17, -0.197, 1.39, 0.656, 0.122, 0.485, 0.106, -0.068, 15, 2.7, 2.3, 1.1e+02, 15, 3.8, -0.82, 1.3e+02, 15, 3.9, 0.6, 1.3e+02, 1.2e+02
246, -0.733, -0.185, -0.192, 1.4, 0.598, 0.122, 0.479, 0.143, -0.11, 15, 4.5, 0.6, 1.5e+02, 15, 3.9, 1.8, 1.4e+02, 15, 4.2, 1.4, 1.4e+02, 1.4e+02
233, -0.746, -0.196, -0.197, 1.44, 0.622, 0.122, 0.473, -0.035, -0.122, 15, 1.3, -1.6, 62, 15, 1.4, 1.6, 64, 15, 2.4, -2.4, 98, 75
235, -0.698, -0.2, -0.16, 1.45, 0.623, 0.127, 0.476, 0.0704, -0.0952, 15, 4.3, -0.82, 1.5e+02, 15, 4.3, -1.1, 1.5e+02, 15, 3.8, -1.9, 1.4e+02, 1.4e+02
235, -0.672, -0.185, -0.196, 1.41, 0.62, 0.128, 0.48, 0.845, -0.0539, 15, 3.5, -0.56, 1.2e+02, 15, 2.5, 2, 98, 15, -1.2, -0.41, 28, 83
239, -0.694, -0.178, -0.197, 1.41, 0.61, 0.127, 0.48, 0.088, -0.0352, 15, 4, -0.14, 1.4e+02, 15, 3.9, 1.2, 1.3e+02, 15, -2, 1.7, 43, 1e+02
248, -0.733, -0.162, -0.201, 1.77, 0.609, 0.124, 0.464, 0.0534, -0.238, 15, 4.3, -0.12, 1.4e+02, 15, 4.3, 0.28, 1.5e+02, 15, 4.3, 0.19, 1.5e+02, 1.4e+02
247, -0.735, -0.205, -0.196, 1.39, 0.634, 0.124, 0.425, 0.0436, -0.171, 15, 2.7, 1.9, 1e+02, 15, 4.6, -0.37, 1.6e+02, 15, 2.7, -1.6, 1e+02, 1.2e+02
234, -0.646, -0.136, -0.194, 1.4, 0.651, 0.123, 0.478, 0.309, -0.1, 15, 2.5, 1.6, 95, 15, 2.1, -1.5, 85, 15, -0.52, -1.2, 29, 69
238, -0.764, -0.169, -0.194, 1.67, 0.662, 0.122, 0.479, 0.354, -0.101, 15, 4.1, -1.8, 1.4e+02, 15, 4.6, -0.78, 1.6e+02, 15, 3.6, 2, 1.3e+02, 1.4e+02
237, -0.703, -0.273, -0.196, 1.43, 0.627, 0.124, 0.501, 0.119, -0.29, 1.5, 0.56, 0.057, 19, 1.5, 0.56, 0.047, 19, 2.7, 0.88, 0.0049, 30, 23
237, -0.696, -0.244, -0.192, 1.65, 0.632, 0.123, 0.463, -0.0677, -0.0299, 15, 3.6, -1.4, 1.3e+02, 15, 3.7, -1.3, 1.3e+02, 15, 3.8, 0.23, 1.3e+02, 1.3e+02
240, -0.65, -0.217, -0.186, 1.44, 0.639, 0.125, 0.451, 0.0413, -0.168, 13, 2.6, 1.2, 95, 15, 4.7, 0.29, 1.6e+02, 15, 5.1, -0.44, 1.7e+02, 1.4e+02
246, -0.797, -0.175, -0.176, 1.32, 0.646, 0.126, 0.454, 0.15, -0.217, 15, 4.2, 0.45, 1.4e+02, 1.9, 0.71, -0.012, 24, 1.7, 0.65, -0.0017, 22, 63
235, -0.756, -0.282, -0.186, 1.59, 0.624, 0.133, 0.488, 0.116, -0.277, 2, 0.65, 0.084, 23, 2.2, 0.66, 0.043, 23, 1.9, 0.64, 0.0046, 22, 23
237, -0.697, -0.216, -0.191, 1.56, 0.624, 0.123, 0.517, 0.0372, -0.196, 15, 5, -0.099, 1.6e+02, 9.1, 0.3, 0.78, 24, 8.2, 0.65, 0.77, 32, 74
235, -0.696, -0.197, -0.185, 1.39, 0.627, 0.111, 0.477, 0.0528, -0.093, 15, -0.51, 1.3, 30, 15, 4.2, -1.3, 1.5e+02, 15, 2.2, 1.9, 88, 88
239, -0.698, -0.198, -0.149, 1.4, 0.619, 0.126, 0.475, 0.0707, -0.0652, 15, 3.9, -0.57, 1.3e+02, 15, 3.9, -0.27, 1.3e+02, 15, 4, -0.17, 1.3e+02, 1.3e+02
237, -0.67, -0.181, -0.194, 1.56, 0.624, 0.118, 0.502, 0.0652, -0.0745, 15, 4.4, -0.27, 1.5e+02, 15, 1.8, -2.3, 82, 15, 4.3, 0.48, 1.5e+02, 1.3e+02
238, -0.696, -0.276, -0.19, 1.59, 0.638, 0.135, 0.507, 0.0567, -0.0726, 15, 4.3, -0.35, 1.5e+02, 9.8, 0.88, -1.7, 48, 15, 4.2, 0.21, 1.4e+02, 1.1e+02
238, -0.739, -0.177, -0.196, 1.41, 0.577, 0.128, 0.481, 0.0404, -0.106, 15, 2.1, 2.7, 92, 15, 1.7, 2.7, 83, 15, 0.9, 2.4, 60, 78
239, -0.726, -0.241, -0.196, 1.42, 0.58, 0.129, 0.481, 0.0798, -0.0807, 10, 0.5, 1.2, 34, 15, 4.4, -0.35, 1.5e+02, 13, 0.96, 2.7, 62, 82
235, -0.648, -0.183, -0.202, 1.57, 0.622, 0.128, 0.469, 0.204, -0.0991, 15, 4, 1.3, 1.4e+02, 15, 1.6, 1.7, 71, 15, 4.2, -1.1, 1.4e+02, 1.2e+02
239, -0.658, -0.177, -0.194, 1.35, 0.624, 0.118, 0.486, 0.168, -0.0972, 15, 4.2, -1.4, 1.4e+02, 15, 4.5, 0.092, 1.5e+02, 15, 4.6, -0.021, 1.5e+02, 1.5e+02
241, -0.7, -0.192, -0.16, 1.32, 0.622, 0.122, 0.473, 0.238, -0.0673, 15, 2.1, -2.1, 89, 15, 3.7, 1.1, 1.3e+02, 15, 3.9, 0.092, 1.3e+02, 1.2e+02
244, -0.697, -0.187, -0.174, 1.44, 0.622, 0.122, 0.479, -0.09, -0.0812, 15, 4, 0.11, 1.4e+02, 15, 3.7, -1.4, 1.3e+02, 15, 3.9, -0.58, 1.3e+02, 1.3e+02
244, -0.73, -0.165, -0.192, 1.4, 0.612, 0.121, 0.494, 0.0699, -0.0933, 15, 4.4, 0.12, 1.5e+02, 15, 4.3, 0.8, 1.5e+02, 15, 4.3, 0.85, 1.5e+02, 1.5e+02
244, -0.735, -0.168, -0.184, 1.39, 0.612, 0.122, 0.485, 0.0674, -0.0945, 15, 4.2, 0.18, 1.4e+02, 15, 4.2, -0.54, 1.4e+02, 15, 3.9, 1.6, 1.4e+02, 1.4e+02
236, -0.729, -0.283, -0.19, 1.9, 0.646, 0.124, 0.491, -0.0458, -0.212, 14, 3.6, -1.4, 1.3e+02, 14, 3.9, -1.4, 1.3e+02, 15, 4.4, -0.68, 1.5e+02, 1.4e+02
237, -0.675, -0.262, -0.194, 1.91, 0.625, 0.124, 0.458, 0.111, -0.215, 11, 1.7, 0.95, 66, 13, 2.8, 1.3, 1e+02, 5.8, 1.2, 0.71, 46, 71
233, -0.684, -0.204, -0.19, 1.48, 0.64, 0.122, 0.47, 0.132, 0, 15, 3.8, -0.58, 1.3e+02, 15, 3.9, -0.82, 1.3e+02, 15, 4, -0.44, 1.3e+02, 1.3e+02
243, -0.683, -0.215, -0.19, 1.97, 0.637, 0.123, 0.471, 0.155, -0.141, 14, 2, 2.6, 87, 9.4, 1.2, 1.3, 53, 15, 4.8, 0.6, 1.6e+02, 1e+02
237, -0.647, -0.214, -0.199, 1.45, 0.623, 0.125, 0.467, 0.249, -0.0689, 15, 4.4, -0.058, 1.5e+02, 15, 4.5, -0.067, 1.5e+02, 15, 4.5, -0.12, 1.5e+02, 1.5e+02
236, -0.637, -0.221, -0.198, 1.41, 0.633, 0.117, 0.467, 0.253, -0.0782, 15, 4.6, 0.1, 1.5e+02, 15, 4.5, 0.36, 1.5e+02, 15, 4.5, -0.7, 1.5e+02, 1.5e+02
238, -0.694, -0.235, -0.18, 1.34, 0.598, 0.127, 0.501, 0.747, -0.0869, 8.5, 0.6, 1.6, 38, 15, 4.4, 0.47, 1.5e+02, 15, 4.4, -0.22, 1.5e+02, 1.1e+02
242, -0.731, -0.223, -0.173, 1.4, 0.58, 0.128, 0.523, 0.196, -0.0612, 2, 0.68, -0.057, 23, 14, 2.1, -2.8, 92, 15, 3.9, -0.71, 1.3e+02, 83
244, -0.732, -0.167, -0.19, 1.37, 0.613, 0.126, 0.477, 0.0457, -0.0319, 15, 3.7, 0.92, 1.3e+02, 15, 3.7, 0.54, 1.3e+02, 15, 3.8, 0.13, 1.3e+02, 1.3e+02
237, -0.662, -0.162, -0.195, 2.13, 0.612, 0.126, 0.476, 0.091, -0.295, 15, 4, 0.072, 1.3e+02, 15, 4.1, -0.013, 1.4e+02, 15, 3.8, -0.59, 1.3e+02, 1.3e+02
241, -0.677, -0.196, -0.203, 1.47, 0.632, 0.121, 0.474, -0.0387, -0.0886, 15, 4.2, -1.3, 1.4e+02, 15, 2.8, -2.8, 1.1e+02, 15, 4.4, -0.83, 1.5e+02, 1.3e+02
240, -0.64, -0.219, -0.189, 1.52, 0.638, 0.111, 0.478, 0.0231, -0.0834, 15, 4.2, -0.28, 1.4e+02, 15, 4.3, -0.35, 1.4e+02, 15, 4.2, -0.79, 1.4e+02, 1.4e+02
238, -0.712, -0.188, -0.192, 1.44, 0.626, 0.126, 0.472, 0.149, -0.148, 12, 2.1, 2.1, 84, 15, 3.3, 1.9, 1.2e+02, 15, 2.2, -2.4, 92, 98
236, -0.723, -0.188, -0.197, 1.45, 0.625, 0.126, 0.471, 0.13, -0.229, 11, 0.95, 1.1, 46, 12, 1.2, 1.1, 55, 11, 1.7, 0.45, 63, 55
242, -0.666, -0.226, -0.211, 1.82, 0.644, 0.125, 0.482, 0.681, -0.268, 15, 3.7, -1.2, 1.3e+02, 15, 4.7, -0.34, 1.6e+02, 15, 4.7, -0.14, 1.6e+02, 1.5e+02
237, -0.68, -0.191, -0.167, 1.81, 0.645, 0.124, 0.492, -0.13, -0.221, 15, 2.6, -1.4, 99, 15, 2.8, -1.6, 1.1e+02, 15, 4.7, -0.24, 1.6e+02, 1.2e+02
238, -0.633, -0.223, -0.198, 1.5, 0.633, 0.121, 0.475, 0.0838, -0.0996, 15, 4.6, 0.39, 1.6e+02, 15, 4.7, -0.2, 1.6e+02, 15, 4.7, -0.16, 1.6e+02, 1.6e+02
240, -0.64, -0.212, -0.195, 1.69, 0.637, 0.127, 0.476, 0.214, -0.0896, 15, 3.9, 1.8, 1.4e+02, 15, 4.3, -0.85, 1.4e+02, 15, 3, 2.5, 1.2e+02, 1.3e+02
237, -0.698, -0.178, -0.164, 1.77, 0.638, 0.111, 0.481, 0.0302, -0.157, 15, 2.8, 1.4, 1e+02, 14, 2.6, 1.2, 95, 15, 4.4, 0.72, 1.5e+02, 1.2e+02
238, -0.627, -0.295, -0.18, 1.07, 0.637, 0.132, 1, -0.0266, -0.165, 1.6, 0.58, -0.022, 20, 1.8, 0.58, -0.091, 20, 1.9, 0.6, -0.032, 21, 20
237, -0.721, -0.227, -0.19, 1.45, 0.639, 0.132, 0.53, 0.06, -0.0789, 15, 4.6, 0.3, 1.5e+02, 15, 4.4, 0.96, 1.5e+02, 15, 4.5, -0.034, 1.5e+02, 1.5e+02
242, -0.7, -0.175, -0.19, 1.45, 0.622, 0.112, 0.458, 0.0128, -0.0933, 15, 4.2, -1.1, 1.4e+02, 15, 2.8, 2.6, 1.1e+02, 15, 3.8, -1.6, 1.3e+02, 1.3e+02
237, -0.698, -0.243, -0.203, 1.56, 0.635, 0.126, 0.479, 0.201, -0.0823, 13, -1.8, 2.8, 48, 3.2, 1, 0.15, 35, 15, 4.4, 0.62, 1.5e+02, 77
237, -0.688, -0.221, -0.204, 1.54, 0.638, 0.128, 0.473, 0.225, -0.0843, 15, 4.7, 0.028, 1.6e+02, 15, 4.7, -0.56, 1.6e+02, 15, 4.7, 0.47, 1.6e+02, 1.6e+02
236, -0.69, -0.252, -0.203, 1.45, 0.636, 0.12, 0.471, 0.133, -0.102, 15, 4.9, 0.22, 1.6e+02, 15, 4.9, 0.088, 1.6e+02, 8.4, 0.64, 1.5, 39, 1.2e+02
236, -0.689, -0.223, -0.204, 1.42, 0.622, 0.122, 0.472, 0.185, -0.0649, 15, 4.4, 0.051, 1.5e+02, 15, 4.5, 0.064, 1.5e+02, 15, 4.5, -0.12, 1.5e+02, 1.5e+02
238, -0.678, -0.215, -0.192, 1.4, 0.629, 0.13, 0.48, 0.0099, -0.0787, 15, 4.2, -1.2, 1.4e+02, 15, 4.4, -0.17, 1.5e+02, 15, 4.1, 1.3, 1.4e+02, 1.4e+02
238, -0.659, -0.253, -0.192, 1.44, 0.621, 0.123, 0.48, 0.0955, -0.0672, 15, 4.2, -0.48, 1.4e+02, 15, 4.3, 0.39, 1.4e+02, 15, 4.2, -0.59, 1.4e+02, 1.4e+02
237, -0.688, -0.207, -0.183, 1.58, 0.636, 0.121, 0.477, -0.0034, -0.081, 15, 4.4, 0.085, 1.5e+02, 15, 4.3, -1, 1.5e+02, 15, 4.3, -0.4, 1.5e+02, 1.5e+02
237, -0.688, -0.199, -0.188, 1.57, 0.627, 0.12, 0.477, 0.316, -0.0837, 15, 4.6, -0.24, 1.5e+02, 15, 4.6, 0.17, 1.5e+02, 15, 4.5, -0.59, 1.5e+02, 1.5e+02
233, -0.73, -0.22, -0.184, 1.61, 0.663, 0.122, 0.479, 0.401, -0.101, 15, 4.7, 0.64, 1.6e+02, 15, 4.6, -1.2, 1.6e+02, 15, 3, 2.2, 1.1e+02, 1.4e+02
246, -0.68, -0.174, -0.195, 1.44, 0.614, 0.121, 0.488, 0.174, -0.0999, 15, 3.1, 2.5, 1.2e+02, 11, 1.5, 1.4, 62, 15, 4.4, 0.81, 1.5e+02, 1.1e+02
236, -0.755, -0.152, -0.194, 1.56, 0.658, 0.13, 0.464, 0.0781, -0.0526, 15, 3.9, 0.039, 1.3e+02, 15, 4.2, -0.9, 1.4e+02, 15, 3.8, 1.6, 1.3e+02, 1.4e+02
243, -0.683, -0.252, -0.199, 1.51, 0.644, 0.136, 0.518, 0.0872, -0.0541, 15, 3.9, -0.2, 1.3e+02, 15, 3.9, -0.84, 1.4e+02, 15, 4, -0.39, 1.4e+02, 1.3e+02
235, -0.675, -0.222, -0.176, 1.29, 0.572, 0.127, 0.463, 0.709, -0.136, 15, 5, 0.16, 1.7e+02, 15, 4.8, 0.95, 1.6e+02, 15, 4.9, 0.8, 1.6e+02, 1.6e+02
237, -0.619, -0.231, -0.176, 1.31, 0.631, 0.127, 0.46, 0.894, -0.161, 15, 4.9, -0.41, 1.6e+02, 9.7, 1.7, -1.2, 65, 13, 2, 1.6, 80, 1e+02
248, -0.673, -0.153, -0.174, 1.39, 0.645, 0.12, 0.476, -0.0416, -0.084, 15, 3.6, -1.5, 1.3e+02, 15, 3.8, -0.71, 1.3e+02, 15, 3.9, -0.056, 1.3e+02, 1.3e+02
245, -0.707, -0.167, -0.185, 1.38, 0.608, 0.122, 0.48, 0.0272, -0.0744, 15, 4.1, 0.81, 1.4e+02, 15, 4, 0.72, 1.4e+02, 15, 4, 0.86, 1.4e+02, 1.4e+02
237, -0.75, -0.189, -0.195, 1.42, 0.626, 0.158, 0.491, 0.145, -0.0409, 15, -0.21, 0.78, 24, 15, -0.27, 0.92, 26, 15, 1.2, -0.37, 52, 34
242, -0.617, -0.182, -0.189, 1.46, 0.624, 0.126, 0.49, 0.213, -0.236, 15, 4.8, -0.12, 1.6e+02, 15, 3.4, -1.3, 1.2e+02, 15, 4.2, -0.77, 1.4e+02, 1.4e+02
237, -0.64, -0.22, -0.202, 1.77, 0.622, 0.125, 0.483, 0.193, -0.0543, 15, 3.9, 1.3, 1.4e+02, 15, 4.2, 0.51, 1.4e+02, 15, 4.2, 0.17, 1.4e+02, 1.4e+02
236, -0.755, -0.227, -0.201, 1.29, 0.622, 0.125, 0.479, 0.197, -0.0562, 1.6, 0.61, 0.076, 21, 1.8, 0.63, 0.022, 22, 3.5, 0.93, -0.13, 33, 25
236, -0.692, -0.184, -0.2, 1.53, 0.63, 0.123, 0.469, 0.237, -0.0921, 15, 4.4, -0.071, 1.5e+02, 15, 4.1, -1.5, 1.4e+02, 15, 2.2, 2.1, 91, 1.3e+02
236, -0.705, -0.193, -0.203, 1.48, 0.63, 0.123, 0.471, 0.243, -0.0927, 15, 3.1, -2.4, 1.2e+02, 15, -1.1, 1.4, 33, 15, 4.7, 0.12, 1.6e+02, 1e+02
235, -0.699, -0.193, -0.195, 1.36, 0.612, 0.116, 0.479, 0.0865, -0.0866, 15, 4.6, 0.12, 1.6e+02, 15, 4.2, 1.5, 1.4e+02, 15, 1.8, 2.8, 84, 1.3e+02
235, -0.688, -0.199, -0.191, 1.68, 0.629, 0.111, 0.488, 0.0146, -0.111, 15, 1.5, -1.8, 70, 15, 4.5, -0.91, 1.5e+02, 15, 3.4, -2, 1.2e+02, 1.2e+02
233, -0.732, -0.181, -0.197, 1.87, 0.613, 0.123, 0.432, -0.0221, -0.234, 15, 2, 1.4, 82, 15, 2.9, 0.93, 1.1e+02, 15, 1.8, 1.2, 72, 87
252, -0.732, -0.288, -0.205, 1.81, 0.639, 0.123, 0.408, 0.027, -0.241, 1.7, 0.58, 0.1, 20, 1.6, 0.56, 0.066, 19, 2, 0.68, 0.1, 23, 21
237, -0.663, -0.237, 0, 1.37, 0.605, 0.126, 0.479, 0.0728, -0.0318, 2, 0.58, 0.026, 20, 2, 0.59, 0.029, 21, 15, 2, -1.4, 81, 41
235, -0.608, -0.186, -0.186, 1.37, 0.627, 0.124, 0.447, 0.0859, -0.0567, 15, 3.7, -1.2, 1.3e+02, 15, 2.1, 2.4, 90, 15, 3.6, -1.4, 1.3e+02, 1.2e+02
237, -0.643, -0.226, -0.192, 1.51, 0.636, 0.123, 0.449, 0.458, -0.0661, 15, 4.3, -0.43, 1.5e+02, 15, 4.4, -0.12, 1.5e+02, 15, 4.3, -0.46, 1.5e+02, 1.5e+02
237, -0.622, -0.275, -0.196, 1.6, 0.641, 0.122, 0.43, -0.000475, -0.239, 15, 3.9, 0.71, 1.3e+02, 14, 2.2, -1.3, 83, 9.6, 1.9, -1, 71, 96
236, -0.685, -0.188, -0.202, 1.43, 0.63, 0.122, 0.472, 0.227, -0.0931, 15, 4.6, -0.21, 1.5e+02, 15, 4.8, 0.036, 1.6e+02, 15, 2.5, 2, 97, 1.4e+02
236, -0.697, -0.186, -0.2, 1.47, 0.63, 0.128, 0.473, 0.246, -0.0931, 15, 4.4, -1.2, 1.5e+02, 15, 4.4, -1.1, 1.5e+02, 15, 1.7, 1.9, 77, 1.3e+02
239, -0.68, -0.258, -0.19, 1.59, 0.619, 0.126, 0.473, 0.191, 0.00467, 15, 3, 1.4, 1.1e+02, 15, 3.4, -0.52, 1.2e+02, 15, 3.5, 0.24, 1.2e+02, 1.2e+02
234, -0.695, -0.207, -0.19, 1.54, 0.613, 0.124, 0.473, 0.2, -0.266, 15, 4.2, -0.11, 1.4e+02, 15, 4, -0.83, 1.4e+02, 7, 0.68, 0.77, 32, 1e+02
244, -0.69, -0.171, -0.201, 1.6, 0.628, 0.124, 0.473, 0.183, -0.0677, 15, 4.3, 0.41, 1.4e+02, 15, 4.1, -0.41, 1.4e+02, 14, 1.9, 2.8, 88, 1.2e+02
240, -0.687, -0.24, -0.21, 1.66, 0.627, 0.127, 0.473, 0.2, -0.0885, 3.3, 1, 0.078, 36, 15, 4.6, -0.13, 1.5e+02, 15, 4.6, 0.29, 1.5e+02, 1.1e+02
235, -0.71, -0.184, -0.188, 1.58, 0.637, 0.118, 0.478, 0.299, -0.0777, 15, 4.4, -0.72, 1.5e+02, 15, 4.5, -0.73, 1.5e+02, 15, 4.4, -0.94, 1.5e+02, 1.5e+02
238, -0.696, -0.189, -0.189, 1.51, 0.627, 0.13, 0.469, -0.0357, -0.101, 15, 4.3, -1.3, 1.5e+02, 15, 1.1, 2.2, 63, 15, 4.4, 0.72, 1.5e+02, 1.2e+02
235, -0.703, -0.4, -0.191, 1.49, 0.633, 0.127, 0.471, 0.244, -0.0933, 1.4, 0.52, 0.087, 18, 1.4, 0.51, 0.081, 18, 1.5, 0.53, 0.078, 18, 18
235, -0.68, -0.191, -0.196, 1.65, 0.63, 0.123, 0.471, 0.144, -0.0882, 15, 1.6, 1.9, 73, 15, -0.9, 2.6, 43, 15, 2.8, -1.9, 1.1e+02, 74
238, -0.727, -0.215, -0.199, 1.86, 0.627, 0.124, 0.417, -0.00595, -0.23, 15, 2.7, 1.5, 1e+02, 15, 2.7, -1.5, 1e+02, 15, 2.5, -1.6, 95, 99
237, -0.731, -0.176, -0.199, 1.93, 0.642, 0.123, 0.516, -0.00448, -0.226, 13, 1.4, 1.2, 61, 11, 1.7, -0.98, 66, 15, 2.4, -1.4, 91, 73
243, -0.715, -0.168, -0.191, 1.62, 0.6, 0.123, 0.494, 0.0382, -0.097, 15, 4.1, 1.5, 1.4e+02, 14, 2.3, 2.8, 98, 15, 4.6, 0.0021, 1.5e+02, 1.3e+02
245, -0.692, -0.161, -0.19, 1.65, 0.609, 0.122, 0.489, 0.0936, -0.0927, 15, 3.3, 2.1, 1.2e+02, 15, 3.9, -1.2, 1.3e+02, 14, 1.9, 2.8, 86, 1.1e+02
239, -0.689, -0.19, -0.17, 1.38, 0.679, 0.0931, 0.463, 0.325, -0.132, 15, 4.2, -1.6, 1.4e+02, 15, 4.7, 0.31, 1.6e+02, 15, 4.2, -1.7, 1.4e+02, 1.5e+02
241, -0.671, -0.212, -0.169, 1.48, 0.612, 0.118, 0.499, 0.383, -0.0791, 15, 3.6, -1.6, 1.3e+02, 15, 3.7, 1.4, 1.3e+02, 15, 4, -0.8, 1.4e+02, 1.3e+02
238, -0.678, -0.232, -0.175, 1.2, 0.604, 0.126, 0.474, 0.00413, -0.294, 1.6, 0.55, 0.057, 19, 1.5, 0.53, 0.081, 18, 1.5, 0.52, 0.074, 18, 19
242, -0.682, -0.225, -0.178, 1.88, 0.63, 0.127, 0.473, -0.115, -0.261, 15, 4.5, -0.31, 1.5e+02, 15, 4.5, -0.21, 1.5e+02, 15, 4.5, -0.18, 1.5e+02, 1.5e+02
236, -0.679, -0.281, -0.191, 1.66, 0.637, 0.129, 0.481, -0.0963, -0.282, 1.8, 0.59, -0.026, 21, 15, 3.9, 0.43, 1.3e+02, 12, 0.94, 0.99, 46, 67
237, -0.699, -0.248, -0.194, 1.97, 0.626, 0.123, 0.502, 0.194, -0.036, 15, 2.4, 2.8, 1e+02, 15, 4.1, 1, 1.4e+02, 15, 3.9, -1.5, 1.4e+02, 1.3e+02
244, -0.63, -0.161, -0.187, 1.45, 0.61, 0.128, 0.475, 0.232, -0.318, 15, 1.7, 1, 68, 15, 3.3, 0.5, 1.1e+02, 15, 3.5, 0.029, 1.2e+02, 1e+02
246, -0.68, -0.193, -0.191, 1.53, 0.637, 0.13, 0.467, 0.226, 0.00238, 15, 3.3, -0.078, 1.1e+02, 15, 3.3, 0.36, 1.1e+02, 15, 3.3, 0.56, 1.1e+02, 1.1e+02
239, -0.682, -0.237, -0.197, 1.41, 0.658, 0.126, 0.481, 0.119, -0.0931, 15, 4.1, 1.6, 1.4e+02, 15, 4.5, -0.28, 1.5e+02, 15, 4.5, 0.38, 1.5e+02, 1.5e+02
238, -0.713, -0.242, -0.207, 1.42, 0.643, 0.126, 0.483, 0.119, -0.0886, 2.9, 0.94, 0.19, 32, 15, 3.2, -1.9, 1.2e+02, 15, 4.7, -0.45, 1.6e+02, 1e+02
246, -0.676, 0, -0.192, 1.63, 0.619, 0.126, 0.482, 0.153, -0.207, 15, 3.4, 0.4, 1.2e+02, 15, 2.1, 1.1, 82, 15, 1.7, 1.5, 72, 91
244, -0.711, -0.175, -0.192, 1.5, 0.626, 0.125, 0.477, 0.162, -0.146, 15, 4, 2, 1.4e+02, 15, 3.5, 2.5, 1.3e+02, 13, 2.1, 1.2, 80, 1.2e+02
