T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, 2.1, 1.7e+02, 30, 5, 0.59, 1.8e+02, 28, 3.6, 2.8, 1.5e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0, 30, 4.6, 0.68, 1.7e+02, 30, 3.4, 2.9, 1.4e+02, 28, 2.4, 2.9, 1.2e+02, 1.4e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.7, -0.2, 1.7e+02, 30, 4.8, 0.48, 1.8e+02, 30, 4.5, 0.96, 1.7e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.466, 0.0517, 0.011, 30, 4.6, 1.3, 1.7e+02, 30, 4.8, -0.42, 1.8e+02, 30, 4.6, -1.3, 1.7e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.0517, 0.011, 30, 4.7, -1.1, 1.7e+02, 30, 4.6, -1.3, 1.7e+02, 30, 4.6, -1.2, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 2.4, -2.4, 1.1e+02, 27, 1.9, -2.8, 1e+02, 30, 3.8, -0.94, 1.5e+02, 1.2e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 2.3, -0.015, 1e+02, 30, 2.4, 0.35, 1e+02, 30, 2.3, 0.63, 1e+02, 1e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, -1.4, 1.8e+02, 30, 4.3, 2.4, 1.7e+02, 30, 4.9, -0.78, 1.8e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.4, 2.2, 1.7e+02, 30, 5, 0.41, 1.8e+02, 30, 4.9, 1.3, 1.8e+02, 1.8e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.4, -0.84, 1.7e+02, 30, 4.6, -0.44, 1.7e+02, 30, 4.7, 0.034, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, 0.87, 1.6e+02, 30, 4, 0.85, 1.5e+02, 30, 4, -0.77, 1.5e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.7, -0.29, 1.7e+02, 30, 4.8, 0.69, 1.8e+02, 30, 4.5, 1.8, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.5, -1.7, 1.7e+02, 30, 4.9, -0.74, 1.8e+02, 30, 5.1, 0.18, 1.8e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, 2, 1.7e+02, 30, 5, 0.73, 1.8e+02, 30, 4.5, 2.1, 1.7e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.466, 0.0517, 0.011, 30, 4.7, -0.37, 1.7e+02, 27, 3.1, -2.8, 1.3e+02, 30, 4.8, 0.076, 1.8e+02, 1.6e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.7, -1.3, 1.7e+02, 30, 4.9, 0.63, 1.8e+02, 30, 4.7, 1.2, 1.7e+02, 1.8e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, -0.17, 1.6e+02, 30, 3.5, -2, 1.4e+02, 30, 4, -0.33, 1.5e+02, 1.5e+02
475, -0.434, -0.0405, 0, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, 1.1, 1.7e+02, 30, 3.9, 2.4, 1.5e+02, 30, 4.5, 0.43, 1.7e+02, 1.6e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, -1, 1.6e+02, 30, 4, -0.98, 1.5e+02, 30, 4.3, -0.61, 1.6e+02, 1.6e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.4, -1.2, 1.6e+02, 30, 4.6, 0.53, 1.7e+02, 30, 4.5, -0.63, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.1, 0.4, 1.8e+02, 30, 4.9, 1.4, 1.8e+02, 30, 5, 0.4, 1.8e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.5, 2, 1.7e+02, 30, 5, 0.22, 1.8e+02, 30, 4.2, 2.4, 1.6e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.7, 0.121, 0.416, 0.292, 0.011, 1, 0.42, -0.012, 15, 1, 0.42, -0.0057, 15, 1, 0.44, -0.012, 15, 15
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, 0.92, 1.8e+02, 30, 4.5, 2.1, 1.7e+02, 30, 4.6, -1.1, 1.7e+02, 1.7e+02
475, -0.434, -0.4, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.225, 0.011, 3, 0.44, 0.054, 17, 2.2, 0.0049, -0.25, 5.8, 2.2, 0.085, -0.27, 7.8, 10
295, -0.434, -0.0405, -0.0468, 0.581, 0, 0.121, 0.416, 0.292, 0.011, 30, 2.2, 0.04, 98, 30, 2.3, -0.19, 1e+02, 30, 2.3, -0.48, 1e+02, 99
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.4, -1.5, 1.7e+02, 30, 4.4, -0.45, 1.6e+02, 30, 4.7, -1, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.7, 1.9, 1.8e+02, 30, 4.8, 1.5, 1.8e+02, 30, 4.4, 2.2, 1.7e+02, 1.7e+02
475, -0.434, 0, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 3.4, -1.5, 1.4e+02, 30, 4, -0.39, 1.5e+02, 30, 3.9, -0.72, 1.5e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0.011, 30, 4.8, 1.1, 1.8e+02, 30, 4.6, -1.3, 1.7e+02, 30, 4.3, -2.1, 1.6e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.3, -1.8, 1.6e+02, 30, 4.7, -0.93, 1.7e+02, 25, 2.2, -2.8, 1.1e+02, 1.5e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.2, 1.8e+02, 28, 3.6, 2.9, 1.5e+02, 30, 4.8, 1.6, 1.8e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, 0.58, 1.8e+02, 30, 4.4, 2.2, 1.7e+02, 30, 4.9, 1.2, 1.8e+02, 1.8e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 2.3, 0.56, 1e+02, 30, 2.1, 0.93, 97, 30, 2.4, 0.24, 1e+02, 1e+02
295, -0.434, -0.0783, 0, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.4, -1.7, 1.7e+02, 30, 4.5, -1.7, 1.7e+02, 30, 4.8, -0.13, 1.8e+02, 1.7e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.00469, 0.466, 0.0517, 0.011, 30, 5.2, 0.24, 1.9e+02, 30, 5.1, -1, 1.9e+02, 27, 3.6, 2.9, 1.5e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 0.64, 1.8e+02, 28, 3.9, 2.9, 1.6e+02, 30, 4.9, 0.83, 1.8e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, 1.6, 1.8e+02, 30, 5, 0.85, 1.8e+02, 30, 4.7, 1.9, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.9, -0.68, 1.8e+02, 28, 3.7, -2.8, 1.5e+02, 30, 5.2, 0.033, 1.9e+02, 1.7e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.9, -1.5, 1.8e+02, 21, 1.4, -2.8, 83, 30, 5.1, -0.89, 1.8e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 3.3, 2.6, 1.4e+02, 30, 4.8, -0.78, 1.8e+02, 30, 4.6, -1.2, 1.7e+02, 1.6e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 2.3, -0.61, 1e+02, 30, 2.4, -0.7, 1e+02, 30, 2.5, -0.24, 1.1e+02, 1e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.9, -0.42, 1.8e+02, 25, 1.6, 2.9, 91, 30, 4.9, 0.22, 1.8e+02, 1.5e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.1, 0.79, 1.9e+02, 30, 5.1, 0.43, 1.8e+02, 30, 4.4, 2.3, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, 1.4, 1.8e+02, 27, 3.5, 2.8, 1.4e+02, 30, 5.2, -0.19, 1.9e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.1, -1.2, 1.6e+02, 30, 3.8, 1.3, 1.5e+02, 30, 3.9, -0.48, 1.5e+02, 1.5e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0, 30, 4.6, -0.31, 1.7e+02, 30, 3.6, -2, 1.4e+02, 30, 4.5, 1, 1.7e+02, 1.6e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 0.83, 1.8e+02, 30, 3.9, -2.4, 1.5e+02, 29, 3.7, -2.8, 1.5e+02, 1.6e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.394, 0.011, 30, 4.9, 0.17, 1.8e+02, 30, 4.7, -0.92, 1.7e+02, 30, 3.9, -1.4, 1.5e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.4, 1.8e+02, 30, 4.9, -0.56, 1.8e+02, 29, 4, 2.9, 1.6e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.2, 1.8e+02, 30, 5, 0.32, 1.8e+02, 30, 5, 1, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.5, 1.4, 1.7e+02, 30, 4.6, -1.1, 1.7e+02, 30, 4.8, -0.58, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 3.7, -0.48, 1.4e+02, 30, 3.1, -1.9, 1.3e+02, 30, 3.8, 0.65, 1.5e+02, 1.4e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 9.1, 0.72, -0.23, 32, 30, 4.6, 1.1, 1.7e+02, 30, 4.5, 1.1, 1.7e+02, 1.2e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.8, -0.92, 1.8e+02, 30, 4.5, 0.66, 1.7e+02, 30, 4.8, -0.88, 1.8e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0, 0.011, 30, 4, 2, 1.6e+02, 30, 4.3, 2, 1.7e+02, 30, 4.6, -1.1, 1.7e+02, 1.6e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.466, 0.394, 0.011, 30, 4.9, 1.7, 1.8e+02, 30, 4.7, 2.1, 1.8e+02, 30, 4.9, 1.4, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.9, -0.094, 1.8e+02, 30, 4.4, -1.9, 1.7e+02, 30, 4.3, 1.9, 1.6e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.7, -0.95, 1.7e+02, 30, 4.2, -1.8, 1.6e+02, 30, 4.7, 1.2, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.5, 0.011, 30, 5.2, 0.37, 1.9e+02, 30, 5.1, -0.0088, 1.8e+02, 30, 5.1, -0.017, 1.8e+02, 1.9e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.1, 0.53, 1.8e+02, 30, 5.1, 0.34, 1.8e+02, 30, 4.6, 2, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, 0.51, 1.8e+02, 29, 3.8, 2.9, 1.5e+02, 30, 5.1, 0.72, 1.9e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.5, 0.394, 0.011, 30, 4.9, 0.91, 1.8e+02, 30, 4.2, -2.3, 1.6e+02, 23, 1.3, -2.8, 82, 1.4e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 2.4, -0.5, 1e+02, 30, 2.5, -0.24, 1.1e+02, 30, 2.4, -0.46, 1e+02, 1e+02
294, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 26, 2.6, -2.8, 1.2e+02, 30, 4.8, 0.32, 1.8e+02, 30, 4.5, -1.4, 1.7e+02, 1.5e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.2, 0.18, 1.9e+02, 30, 4.9, -0.73, 1.8e+02, 30, 4.7, 1.8, 1.8e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, -0.49, 1.8e+02, 30, 4.8, 1.6, 1.8e+02, 30, 4.5, 2.1, 1.7e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.6, -1.3, 1.7e+02, 28, 3.3, -2.8, 1.4e+02, 30, 4.8, -0.29, 1.7e+02, 1.6e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.9, -1.7, 1.8e+02, 30, 5.3, -0.32, 1.9e+02, 30, 4.3, -2.3, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, -1.5, 1.8e+02, 30, 5, -0.34, 1.8e+02, 30, 4.5, 2.1, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, -0.45, 1.8e+02, 30, 5, 0.94, 1.8e+02, 30, 4.9, 0.45, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.6, -1.3, 1.7e+02, 30, 4.9, 0.26, 1.8e+02, 30, 4.7, -0.8, 1.7e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, -0.9, 1.8e+02, 30, 4.4, 0.029, 1.6e+02, 30, 4.8, -0.63, 1.7e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.5, 0.011, 30, 4.7, -1.5, 1.7e+02, 30, 4.2, -2, 1.6e+02, 26, 2.7, 2.9, 1.2e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.292, 0.011, 30, 4.7, -1.2, 1.7e+02, 30, 3.9, -2.2, 1.5e+02, 27, 3, 2.8, 1.3e+02, 1.5e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.1, 2.9, 1.6e+02, 30, 4.9, 1.2, 1.8e+02, 30, 5, -0.28, 1.8e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 29, 4, 2.9, 1.6e+02, 30, 4.6, 1.9, 1.7e+02, 30, 4.3, 2.2, 1.6e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.466, 0.394, 0.011, 30, 4.9, 0.59, 1.8e+02, 30, 4.2, 1.9, 1.6e+02, 30, 4.1, -1.9, 1.6e+02, 1.7e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, -0.75, 1.7e+02, 30, 4.4, -0.83, 1.7e+02, 30, 4.6, -0.21, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.3, -0.15, 1.6e+02, 30, 4, -1.1, 1.5e+02, 30, 4.1, -0.19, 1.5e+02, 1.6e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.5, 1.8e+02, 30, 4.7, 1.7, 1.8e+02, 30, 4.9, 1.1, 1.8e+02, 1.8e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 2.3, 0.4, 1e+02, 30, 2.4, -0.32, 1e+02, 30, 2.3, -0.51, 1e+02, 1e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4, 1.4, 1.5e+02, 30, 3.7, 0.57, 1.4e+02, 30, 3.8, -1.3, 1.5e+02, 1.5e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 2.4, -0.32, 1e+02, 30, 2.5, -0.69, 1.1e+02, 30, 2.5, -0.3, 1.1e+02, 1.1e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 0.64, 1.8e+02, 30, 4.6, 1.3, 1.7e+02, 30, 4.8, 0.33, 1.8e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.9, 0.23, 1.8e+02, 30, 4.9, -0.7, 1.8e+02, 30, 4.9, -0.42, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 26, 3.5, 2.8, 1.4e+02, 30, 5, -1.5, 1.8e+02, 30, 5.3, -0.33, 1.9e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.5, 1.6, 1.7e+02, 30, 4, 2.4, 1.6e+02, 30, 4.7, 0.8, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, 0, 0.581, 0.505, 0.121, 0.466, 0.394, 0.011, 30, 4.4, 0.078, 1.6e+02, 22, 1.1, 2.9, 75, 29, 2.8, 2.9, 1.3e+02, 1.2e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.149, 0.121, 0.416, 0.292, 0.011, 3.3, -0.13, -0.013, 5.6, 30, 3.9, 0.16, 1.5e+02, 28, 2, 2.9, 1e+02, 86
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.3, 1.8e+02, 30, 4.9, 1.2, 1.8e+02, 30, 4.5, 2.2, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, -0.054, 1.8e+02, 30, 4.7, 1.8, 1.7e+02, 30, 4.5, -1.8, 1.7e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4, 2.9, 1.6e+02, 30, 5.1, 0.91, 1.8e+02, 30, 4.5, 2, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, 0.14, 1.8e+02, 25, 3, 2.9, 1.3e+02, 30, 4.8, 1.9, 1.8e+02, 1.6e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, 2, 1.7e+02, 30, 5.1, 0.51, 1.8e+02, 30, 4.5, 2.2, 1.7e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, -1.4, 1.7e+02, 30, 4.2, -2.1, 1.6e+02, 30, 4.7, 1.3, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.1, 0.77, 1.9e+02, 30, 4.3, 2.4, 1.7e+02, 30, 5, -0.36, 1.8e+02, 1.8e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.7, 1.9, 1.7e+02, 30, 5, 0.94, 1.8e+02, 30, 4.6, 1.8, 1.7e+02, 1.8e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.3, 0.16, 1.6e+02, 30, 3.8, -0.48, 1.5e+02, 30, 3.8, -0.14, 1.5e+02, 1.5e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.7, 0.011, 1.7e+02, 30, 4.3, -1, 1.6e+02, 30, 4.4, -1, 1.6e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.2, 2.4, 1.6e+02, 30, 5, 0.81, 1.8e+02, 30, 4.2, 2.6, 1.6e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 3.7, -0.89, 1.4e+02, 30, 2.7, -1.9, 1.2e+02, 30, 3.6, 1.3, 1.4e+02, 1.3e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 2.2, 0.46, 98, 30, 2.2, 0.72, 99, 30, 2.4, -0.017, 1e+02, 1e+02
295, -0.434, -0.0405, 0, 0.581, 0.505, 0.121, 0.416, 0.0517, 0.011, 30, 4.9, -1.1, 1.8e+02, 30, 5.1, -1.1, 1.8e+02, 30, 5.1, -0.86, 1.9e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.7, -0.69, 1.7e+02, 30, 4.9, 0.74, 1.8e+02, 29, 3.5, 2.8, 1.4e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.8, 0.12, 1.7e+02, 30, 4, -2.3, 1.6e+02, 30, 4.6, -1.3, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5.1, 0.64, 1.9e+02, 30, 5, 1.2, 1.8e+02, 29, 3.8, 2.9, 1.5e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 4.7, -0.75, 1.7e+02, 30, 4.8, -0.76, 1.7e+02, 30, 4.9, 0.069, 1.8e+02, 1.8e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.6, -1.3, 1.7e+02, 30, 4.8, -0.45, 1.8e+02, 30, 4.9, 0.83, 1.8e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 5, 0.94, 1.8e+02, 30, 4.4, 2.3, 1.7e+02, 30, 4.8, -0.65, 1.7e+02, 1.7e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.9, 1.5, 1.8e+02, 30, 4.7, -0.98, 1.7e+02, 30, 4.3, 2.4, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.2, -0.88, 1.6e+02, 30, 3.6, 0.77, 1.4e+02, 30, 4, -0.32, 1.5e+02, 1.5e+02
475, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.7, -0.47, 1.7e+02, 30, 4.1, -1.4, 1.6e+02, 30, 3.5, -2.1, 1.4e+02, 1.6e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0, 0.416, 0.0306, 0.011, 30, 4.8, 0.47, 1.7e+02, 30, 4.7, -0.14, 1.7e+02, 30, 4.4, -1.7, 1.6e+02, 1.7e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 4.3, -1.8, 1.6e+02, 30, 3.9, -2.4, 1.6e+02, 30, 4.8, -0.97, 1.8e+02, 1.6e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.292, 0.011, 30, 2.4, -0.63, 1e+02, 30, 2.5, -0.34, 1.1e+02, 30, 2.5, -0.44, 1.1e+02, 1e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.466, 0.292, 0.011, 30, 4.2, 2.6, 1.6e+02, 30, 5.1, 0.46, 1.8e+02, 30, 5.1, 0.52, 1.8e+02, 1.8e+02
